status,floor,type,name,globalId,magnitude,approved
deviated,02,IfcWall,Basic Wall:IW01_40dB_102mm:1879385,3ffWOMHNv2qPtT9Eb80rEj,2900,yes
deviated,02,IfcElementAssembly,ESG_GenericModels_Typical Corridor Frame:Typical Corridor Frame:10863919,2ao0yFesXCIhczfPTop2Gi,1300,no
deviated,02,IfcElementAssembly,ESG_GenericModels_Typical Corridor Frame:Typical Corridor Frame:9880133,1uN42S9n973hc2yBQVasti,1100,no
deviated,02,IfcBuildingElementProxy,2 in Deep Flextray:Default:11903548,3vx2sjlB12e8eOtQ9zjXRs,1000,no
deviated,02,IfcDuctSegment,Rectangular Duct:Electrical Trunking:11903552,3vx2sjlB12e8eOtQ9zjXQA,943,no
deviated,02,IfcDuctSegment,Rectangular Duct:Salamandre_Distribution_Trunking-Traditional_IP30-Pre_Galvanised_Steel-Gusset:12582350,1oBjXTqX10IgzpSiG8P0Tp,940,no
deviated,02,IfcBuildingElementProxy,2 in Deep Flextray:Default:11903550,3vx2sjlB12e8eOtQ9zjXRq,939,no
deviated,02,IfcSpaceHeater,ESG_MEEQ_HVR-ZERO-X_No-Back-Ducting:Left - Louvre Type B:15431411,3m87MdxKDAl8jsiMNmr_gf,790,no
deviated,02,IfcElementAssembly,ESG_GenericModels_Typical Corridor Frame:Typical Corridor Frame:9885849,3v8neF4N15OvmngDfG0$qG,756,no
deviated,02,IfcElementAssembly,ESG_GenericModels_Typical Corridor Frame:Typical Corridor Frame:9888895,0MzzbOrzDEGAVW$hS4sw_0,668,no
deviated,02,IfcSpaceHeater,ESG_MEEQ_HVR-ZERO-X_No-Back-Ducting:Left - Louvre Type B:15430748,3m87MdxKDAl8jsiMNmr_W6,580,no
deviated,02,IfcSpaceHeater,ESG_MEEQ_HVR-ZERO-X_No-Back-Ducting:Left - Louvre Type B:15431181,3m87MdxKDAl8jsiMNmr_fN,537,no
deviated,02,IfcElementAssembly,ESG_GenericModels_Typical Corridor Frame:Typical Corridor Frame:9888840,0MzzbOrzDEGAVW$hS4sw_t,516,no
deviated,02,IfcSpaceHeater,ESG_MEEQ_HVR-ZERO-X_No-Back-Ducting:Left - Louvre Type B:15430487,3m87MdxKDAl8jsiMNmr_yD,515,no
deviated,02,IfcBuildingElementProxy,ESG_GenericModels_BW OPENING WALL:BW OPENING WALL:12972481,0fT4xIU7XFkh5FFZQhVrrg,490,no
deviated,02,IfcSpaceHeater,ESG_MEEQ_HVR-ZERO-X_No-Back-Ducting:Left - Louvre Type B:15430617,3m87MdxKDAl8jsiMNmr__3,485,no
deviated,02,IfcBuildingElementProxy,ESG_GenericModels_BW OPENING WALL:BW OPENING WALL:12997974,1HURQlRNj9vuvK6aQEgMlE,473,no
deviated,02,IfcElementAssembly,ESG_GenericModels_Typical Corridor Frame:Typical Corridor Frame:15431151,3m87MdxKDAl8jsiMNmr_cr,446,no
deviated,02,IfcSpaceHeater,ESG_MEEQ_HVR-ZERO-X_No-Back-Ducting:Left - Louvre Type B:15430205,3m87MdxKDAl8jsiMNmr_vd,425,no
deviated,02,IfcSpaceHeater,ESG_MEEQ_HVR-ZERO-X_No-Back-Ducting:Left - Louvre Type B:15209781,2rY5pXXsr5qQTn07hYMREm,423,no
deviated,02,IfcBuildingElementProxy,ESG_GenericModels_BW OPENING WALL:BW OPENING WALL:12961188,3PXuHL4Zj1Eulm9rAjpBhM,410,no
deviated,02,IfcWall,Basic Wall:IW01_40dB_102mm:7663048,2R8f94QQTDbhuJ5O2d8pxa,403,no
deviated,02,IfcSpaceHeater,ESG_MEEQ_HVR-ZERO-X_No-Back-Ducting:Left - Louvre Type B:15208021,2rY5pXXsr5qQTn07hYMQZG,340,no
deviated,02,IfcBuildingElementProxy,ESG_GenericModels_BW OPENING WALL:BW OPENING WALL:12961531,0O_JxLS7H7ovAZANboFhWy,321,no
deviated,02,IfcSpaceHeater,ESG_MEEQ_HVR-ZERO-X_No-Back-Ducting:Left - Louvre Type B:15209304,2rY5pXXsr5qQTn07hYMRNT,315,no
deviated,02,IfcPipeSegment,Pipe Types:Steel Heating:10869314,399DNKJhP5FBf2_lLfJeiS,307,no
deviated,02,IfcPipeSegment,Pipe Types:Steel Heating:11763015,2ykjEHqsLAygN49lthYrYe,300,no
deviated,02,IfcBuildingElementProxy,ESG_GenericModels_BW OPENING WALL:BW OPENING WALL:12926497,3T3b$R6bHA0wAyiKGLM4Ig,300,no
deviated,02,IfcPipeSegment,Pipe Types:-JJ- Sprinkler:3411880,2VW8oDMSfE2RAKx$0Ht2y5,291,no
deviated,02,IfcElementAssembly,ESG_GenericModels_Typical Corridor Frame:Typical Corridor Frame:9888805,0MzzbOrzDEGAVW$hS4sw$Q,286,no
deviated,02,IfcElementAssembly,ESG_GenericModels_Typical Corridor Frame:Typical Corridor Frame:9885899,3v8neF4N15OvmngDfG0$r2,278,no
deviated,02,IfcSpaceHeater,ESG_MEEQ_HVR-ZERO-X_No-Back-Ducting:Left - Louvre Type B:15431639,3m87MdxKDAl8jsiMNmr_kD,276,no
deviated,02,IfcBuildingElementProxy,ESG_GenericModels_BW OPENING WALL:BW OPENING WALL:12926511,3T3b$R6bHA0wAyiKGLM4ZG,270,no
deviated,02,IfcSpaceHeater,ESG_MEEQ_HVR-ZERO-X_No-Back-Ducting:Left - Louvre Type B:15208022,2rY5pXXsr5qQTn07hYMQZJ,262,no
deviated,02,IfcBuildingElementProxy,ESG_GenericModels_BW OPENING WALL:BW OPENING WALL:12997167,1HURQlRNj9vuvK6aQEgMot,261,no
deviated,02,IfcPipeSegment,Pipe Types:-JJ- Sprinkler:3402629,1_XberoHPCOA7pqervehy0,260,no
deviated,02,IfcPipeSegment,Pipe Types:-JJ- Sprinkler:3400411,2nLO9BJXv8u8tU2AWaSBBJ,260,no
deviated,02,IfcWall,Basic Wall:IW01_0dB_102mm:1815642,129rBOvGT6ixA7T37uV9IK,257,no
deviated,02,IfcWall,Basic Wall:IW02_45dB_102mm:1174826,3RkHgAvGj8oR7ad60KgCPX,255,no
deviated,02,IfcPipeSegment,Pipe Types:-JJ- Sprinkler:3402632,1_XberoHPCOA7pqervehyD,254,no
deviated,02,IfcDuctFitting,Duct Bend - Round Pressed Bend - Slip Joint:Medium Radius:11725851,2ykjEHqsLAygN49lthYidq,252,no
deviated,02,IfcPipeFitting,Tee One Run and Branch Reduced - Threaded - MI:Standard:3401754,0KqpSkma91KQQW4Boaras3,250,no
deviated,02,IfcSpaceHeater,ESG_MEEQ_HVR-ZERO-X_No-Back-Ducting:Left - Louvre Type B:15209778,2rY5pXXsr5qQTn07hYMREt,250,no
deviated,02,IfcBuildingElementProxy,ESG_GenericModels_BW OPENING WALL:BW OPENING WALL:12955721,0Raz0Uwr540RGuIYlypU94,250,no
deviated,02,IfcElementAssembly,ESG_GenericModels_Typical Corridor Frame:Typical Corridor Frame:9897198,2h_VAJupH4wguB1M12jRUx,249,no
deviated,02,IfcPipeSegment,Pipe Types:-JJ- Sprinkler:3429380,3pV4_xRYHDnRoc1mXZ_xwf,247,no
deviated,02,IfcPipeSegment,Pipe Types:Steel Heating:11904168,3vx2sjlB12e8eOtQ9zjX1Y,241,no
deviated,02,IfcBuildingElementProxy,ESG_GenericModels_BW OPENING WALL:BW OPENING WALL:12954754,2ymgR9QAT74fTx_39MjOn_,240,no
deviated,02,IfcSpaceHeater,ESG_MEEQ_HVR-ZERO-X_No-Back-Ducting:Left - Louvre Type B:15207194,2rY5pXXsr5qQTn07hYMQsV,239,no
deviated,02,IfcPipeSegment,Pipe Types:Steel Heating:12207449,0ykq77CML26v1fiWApgS5I,238,no
deviated,02,IfcSpaceHeater,ESG_MEEQ_HVR-ZERO-X_No-Back-Ducting:Left - Louvre Type B:15431933,3m87MdxKDAl8jsiMNmr_Id,238,no
deviated,02,IfcPipeSegment,Pipe Types:-JJ- Sprinkler:3420955,1eEuhQwwvB6ftVAvrpgwqq,236,no
deviated,02,IfcSpaceHeater,ESG_MEEQ_HVR-ZERO-X_No-Back-Ducting:Left - Louvre Type B:15431837,3m87MdxKDAl8jsiMNmr_J7,236,no
deviated,02,IfcPipeSegment,Pipe Types:-JJ- Sprinkler:3400413,2nLO9BJXv8u8tU2AWaSBBL,230,no
deviated,02,IfcBuildingElementProxy,ESG_GenericModels_BW OPENING WALL:BW OPENING WALL:12916125,2fA4xY5Gb8gxBVNd6hO$cK,228,no
deviated,02,IfcSpaceHeater,ESG_MEEQ_HVR-ZERO-X_No-Back-Ducting:Left - Louvre Type B:15430104,3m87MdxKDAl8jsiMNmr_s2,225,no
deviated,02,IfcSpaceHeater,ESG_MEEQ_HVR-ZERO-X_No-Back-Ducting:Left - Louvre Type B:15206914,2rY5pXXsr5qQTn07hYMQo7,222,no
deviated,02,IfcBuildingElementProxy,ESG_GenericModels_BW OPENING WALL:BW OPENING WALL:12975209,0fT4xIU7XFkh5FFZQhVr32,222,no
deviated,02,IfcDuctSegment,Round Duct:Segmented Bend - Slip Joint:11738401,2ykjEHqsLAygN49lthYpZE,221,no
deviated,02,IfcPipeSegment,Pipe Types:Steel Heating:12572618,24UmJLTTX3ZgkuWiTk6Zr0,220,no
deviated,02,IfcPipeSegment,Pipe Types:-JJ- Sprinkler:3400355,2nLO9BJXv8u8tU2AWaSBAh,220,no
deviated,02,IfcSpaceHeater,ESG_MEEQ_HVR-ZERO-X_No-Back-Ducting:Left - Louvre Type B:15431741,3m87MdxKDAl8jsiMNmr_Hd,219,no
deviated,02,IfcBuildingElementProxy,ESG_GenericModels_BW OPENING WALL:BW OPENING WALL:12953972,3F8elRFCfEl9f0qrWHV$fo,215,no
deviated,02,IfcSpaceHeater,ESG_MEEQ_HVR-ZERO-X_No-Back-Ducting:Left - Louvre Type B:15209782,2rY5pXXsr5qQTn07hYMREp,213,no
deviated,02,IfcDuctFitting,Duct Bend - Round Pressed Bend - Slip Joint:Medium Radius:11738405,2ykjEHqsLAygN49lthYpZA,212,no
deviated,02,IfcSpaceHeater,ESG_MEEQ_HVR-ZERO-X_No-Back-Ducting:Left - Louvre Type B:15209775,2rY5pXXsr5qQTn07hYMREg,209,no
deviated,02,IfcElementAssembly,ESG_GenericModels_Typical Corridor Frame:Typical Corridor Frame:12598415,3Lqb2YQ5fD4w9atRo3CESa,203,no
deviated,02,IfcSpaceHeater,ESG_MEEQ_HVR-ZERO-X_No-Back-Ducting:Left - Louvre Type B:15206996,2rY5pXXsr5qQTn07hYMQpH,202,no
deviated,02,IfcElementAssembly,ESG_GenericModels_Typical Corridor Frame:Typical Corridor Frame:9888929,0MzzbOrzDEGAVW$hS4swzU,200,no
deviated,02,IfcPipeFitting,Elbow - Plain - PVC-C:Standard:14970186,15MgwAISH5k9sgHJUYwj6M,200,no
deviated,02,IfcPipeSegment,Pipe Types:-JJ- Sprinkler:3400398,2nLO9BJXv8u8tU2AWaSBB6,200,no
deviated,02,IfcSpaceHeater,ESG_MEEQ_HVR-ZERO-X_No-Back-Ducting:Left - Louvre Type B:15208338,2rY5pXXsr5qQTn07hYMQaN,200,no
deviated,02,IfcSpaceHeater,ESG_MEEQ_HVR-ZERO-X_No-Back-Ducting:Left - Louvre Type B:15209780,2rY5pXXsr5qQTn07hYMREn,198,no
deviated,02,IfcSpaceHeater,ESG_MEEQ_HVR-ZERO-X_No-Back-Ducting:Left - Louvre Type B:15210251,2rY5pXXsr5qQTn07hYMR6E,197,no
deviated,02,IfcPipeSegment,Pipe Types:-JJ- Sprinkler:3426238,0Km9QgkUj4Suq4NHKhFQnV,196,no
deviated,02,IfcSpaceHeater,ESG_MEEQ_HVR-ZERO-X_No-Back-Ducting:Left - Louvre Type B:15209783,2rY5pXXsr5qQTn07hYMREo,194,no
deviated,02,IfcPipeSegment,Pipe Types:-JJ- Sprinkler:3400470,2nLO9BJXv8u8tU2AWaSBCU,192,no
deviated,02,IfcBuildingElementProxy,ESG_GenericModels_BW OPENING WALL:BW OPENING WALL:12994487,2t2HuskvLFx85KpPsynZsF,191,no
deviated,02,IfcSpaceHeater,ESG_MEEQ_HVR-ZERO-X_No-Back-Ducting:Left - Louvre Type B:15209779,2rY5pXXsr5qQTn07hYMREs,190,no
deviated,02,IfcSpaceHeater,ESG_MEEQ_HVR-ZERO-X_No-Back-Ducting:Left - Louvre Type B:15429998,3m87MdxKDAl8jsiMNmr_qq,189,no
deviated,02,IfcCableSegment,Cable Tray with Fittings:09 - Submain:11720874,2ykjEHqsLAygN49lthYlr5,188,no
deviated,02,IfcDuctSegment,Flex Duct Round:Flex - Round:11737410,2ykjEHqsLAygN49lthYpoj,185,no
deviated,02,IfcBuildingElementProxy,2 in Deep Flextray:Default:9911727,09A9KbM9z4DOWIOWMUs3K7,183,no
deviated,02,IfcSpaceHeater,ESG_MEEQ_HVR-ZERO-X_No-Back-Ducting:Left - Louvre Type B:15209777,2rY5pXXsr5qQTn07hYMREq,183,no
deviated,02,IfcSpaceHeater,ESG_MEEQ_HVR-ZERO-X_No-Back-Ducting:Left - Louvre Type B:15208024,2rY5pXXsr5qQTn07hYMQZT,180,no
deviated,02,IfcSpaceHeater,ESG_MEEQ_HVR-ZERO-X_No-Back-Ducting:Left - Louvre Type B:15210250,2rY5pXXsr5qQTn07hYMR6F,178,no
deviated,02,IfcElementAssembly,ESG_GenericModels_Typical Corridor Frame:Typical Corridor Frame:9880320,1uN42S9n973hc2yBQVasof,177,no
deviated,02,IfcBuildingElementProxy,ESG_GenericModels_BW OPENING WALL:BW OPENING WALL:12960730,1YcSMjaSf5vBXBgpDrBRti,177,no
deviated,02,IfcWall,Basic Wall:IW01_0dB_102mm:1815444,129rBOvGT6ixA7T37uV9DQ,176,no
deviated,02,IfcDuctFitting,Duct Bend - Round Pressed Bend - Slip Joint:Medium Radius:11737539,2ykjEHqsLAygN49lthYpmi,176,no
deviated,02,IfcElementAssembly,ESG_GenericModels_Typical Corridor Frame:Typical Corridor Frame:12598544,3Lqb2YQ5fD4w9atRo3CEQx,175,no
deviated,02,IfcElementAssembly,ESG_GenericModels_Typical Corridor Frame:Typical Corridor Frame:12598510,3Lqb2YQ5fD4w9atRo3CET5,172,no
deviated,02,IfcElementAssembly,ESG_GenericModels_Typical Corridor Frame:Typical Corridor Frame:12598526,3Lqb2YQ5fD4w9atRo3CETL,171,no
deviated,02,IfcDuctSegment,Flex Duct Round:Flex - Round:11737426,2ykjEHqsLAygN49lthYpoz,170,no
deviated,02,IfcDuctSegment,Flex Duct Round:Flex - Round:11737418,2ykjEHqsLAygN49lthYpob,169,no
deviated,02,IfcPipeSegment,Pipe Types:-JJ- Sprinkler:3400459,2nLO9BJXv8u8tU2AWaSBC3,167,no
deviated,02,IfcSpaceHeater,ESG_MEEQ_HVR-ZERO-X_No-Back-Ducting:Left - Louvre Type B:15209302,2rY5pXXsr5qQTn07hYMRNJ,167,no
deviated,02,IfcSpaceHeater,ESG_MEEQ_HVR-ZERO-X_No-Back-Ducting:Left - Louvre Type B:15209776,2rY5pXXsr5qQTn07hYMREr,166,no
deviated,02,IfcWall,Basic Wall:IW01_40dB_102mm:1993051,1NnGh6nM57khvEcNsAUe_v,165,no
deviated,02,IfcWall,Basic Wall:IW01_40dB_102mm:1993089,1NnGh6nM57khvEcNsAUezZ,165,no
deviated,02,IfcPipeSegment,Pipe Types:-JJ- Sprinkler:3400372,2nLO9BJXv8u8tU2AWaSBAy,163,no
deviated,02,IfcPipeSegment,Pipe Types:-JJ- Sprinkler:3417820,12tS2p7$5BZgMZXmZGvzap,160,no
deviated,02,IfcPipeSegment,Pipe Types:-JJ- Sprinkler:3402648,1_XberoHPCOA7pqervehyT,160,no
deviated,02,IfcSpaceHeater,ESG_MEEQ_HVR-ZERO-X_No-Back-Ducting:Left - Louvre Type B:15208340,2rY5pXXsr5qQTn07hYMQaH,160,no
deviated,02,IfcSpaceHeater,ESG_MEEQ_HVR-ZERO-X_No-Back-Ducting:Left - Louvre Type B:15429871,3m87MdxKDAl8jsiMNmr_or,160,no
deviated,02,IfcElementAssembly,ESG_GenericModels_Typical Corridor Frame:Typical Corridor Frame:9916804,3x$Dc00UnEnQKR8ZAljYIV,159,no
deviated,02,IfcBuildingElementProxy,ESG_GenericModels_BW OPENING WALL:BW OPENING WALL:12989560,05i338kKjCFAgUnk1ESN5V,158,no
deviated,02,IfcPipeSegment,Pipe Types:-JJ- Sprinkler:3417788,12tS2p7$5BZgMZXmZGvzbJ,157,no
deviated,02,IfcElementAssembly,ESG_GenericModels_Typical Corridor Frame:Typical Corridor Frame:12598491,3Lqb2YQ5fD4w9atRo3CETm,157,no
deviated,02,IfcPipeSegment,Pipe Types:-JJ- Sprinkler:3420814,1eEuhQwwvB6ftVAvrpgwoX,155,no
deviated,R2,IfcCovering,Beam Encasement L5:Beam Encasement L02:11484089,1rO4NmWoHFneHavzqwB_F2,154,no
deviated,02,IfcPipeSegment,Pipe Types:-JJ- Sprinkler:3418743,2hDUvQ0aL08h5aw6fqGtmk,154,no
deviated,02,IfcSpaceHeater,ESG_MEEQ_HVR-ZERO-X_No-Back-Ducting:Left - Louvre Type B:15209303,2rY5pXXsr5qQTn07hYMRNI,154,no
deviated,02,IfcPipeSegment,Pipe Types:Steel Heating:13439197,1ijsrbQTP6Y9IHPbG3jm0o,151,no
deviated,02,IfcBuildingElementProxy,ESG_GenericModels_BW OPENING WALL:BW OPENING WALL:12995503,2t2HuskvLFx85KpPsynZ6N,151,no
deviated,02,IfcDuctSegment,Rectangular Duct:Electrical Trunking:13437282,2Sycqqmqn09hAlRUzKU6xi,150,no
deviated,02,IfcSpaceHeater,ESG_MEEQ_HVR-ZERO-X_No-Back-Ducting:Left - Louvre Type B:15208023,2rY5pXXsr5qQTn07hYMQZI,150,no
deviated,02,IfcSpaceHeater,ESG_MEEQ_HVR-ZERO-X_No-Back-Ducting:Left - Louvre Type B:15208025,2rY5pXXsr5qQTn07hYMQZS,150,no
deviated,02,IfcBuildingElementProxy,ESG_GenericModels_BW OPENING WALL:BW OPENING WALL:12999852,1HURQlRNj9vuvK6aQEgM8q,150,no
deviated,02,IfcWall,Basic Wall:IW01_40dB_102mm:1175229,3RkHgAvGj8oR7ad60KgCNs,149,no
deviated,02,IfcPipeSegment,Pipe Types:-JJ- Sprinkler:3428640,3sMlup5iT1P8XpXPhfpxIq,149,no
deviated,02,IfcElementAssembly,ESG_GenericModels_Typical Corridor Frame:Typical Corridor Frame:9887593,0MzzbOrzDEGAVW$hS4svIM,148,no
deviated,02,IfcSpaceHeater,ESG_MEEQ_HVR-ZERO-X_No-Back-Ducting:Left - Louvre Type B:15429735,3m87MdxKDAl8jsiMNmr_mz,148,no
deviated,02,IfcPipeSegment,Pipe Types:-JJ- Sprinkler:3417790,12tS2p7$5BZgMZXmZGvzbH,145,no
deviated,02,IfcPipeSegment,Pipe Types:-JJ- Sprinkler:3418794,2hDUvQ0aL08h5aw6fqGtpp,145,no
deviated,02,IfcPipeFitting,Socket Reducing - Threaded - MI:Standard:3418801,2hDUvQ0aL08h5aw6fqGtpe,145,no
deviated,02,IfcPipeSegment,Pipe Types:-JJ- Sprinkler:3412430,2VW8oDMSfE2RAKx$0Ht35Z,144,no
deviated,02,IfcWall,Basic Wall:IW01_40dB_102mm:1956938,2g5G4JcSzFTuUPJzeiSDlh,144,no
deviated,02,IfcSpaceHeater,ESG_MEEQ_HVR-ZERO-X_No-Back-Ducting:Left - Louvre Type B:15207236,2rY5pXXsr5qQTn07hYMQt1,144,no
deviated,02,IfcPipeSegment,Pipe Types:-JJ- Sprinkler:3428448,3sMlup5iT1P8XpXPhfpxNq,143,no
deviated,02,IfcDuctSegment,Round Duct:Pressed Bend - Slip Joint:11725847,2ykjEHqsLAygN49lthYidu,141,no
deviated,02,IfcPipeFitting,Victaulic-IPS-Rigid Coupling Style 07-W07-107:Standard:3590097,3ZwXn8dd9AvumEkMqJNt3o,141,no
deviated,02,IfcPipeFitting,Socket Reducing - Threaded - MI:Standard:3418798,2hDUvQ0aL08h5aw6fqGtpt,140,no
deviated,02,IfcPipeSegment,Pipe Types:Above Ground Drainage VUL:12851131,3DquJpWhD7999Z0Y7atFYs,140,no
deviated,02,IfcPipeSegment,Pipe Types:-JJ- Sprinkler:3429112,3lPjhbcJjDxggerrTpSZCT,140,no
deviated,02,IfcSpaceHeater,ESG_MEEQ_HVR-ZERO-X_No-Back-Ducting:Left - Louvre Type B:15208341,2rY5pXXsr5qQTn07hYMQaG,139,no
deviated,02,IfcBuildingElementProxy,2 in Deep Flextray:Default:9928457,3hUlq47ov9JO7vj3jEohI0,139,no
deviated,02,IfcPipeSegment,Pipe Types:-JJ- Sprinkler:3429090,3lPjhbcJjDxggerrTpSZC7,139,no
deviated,02,IfcPipeSegment,Pipe Types:-JJ- Sprinkler:3428644,3sMlup5iT1P8XpXPhfpxIm,138,no
deviated,02,IfcDuctFitting,Duct Blank End - Rectangular:Standard:11738398,2ykjEHqsLAygN49lthYpZn,137,no
deviated,02,IfcBuildingElementProxy,2 in Deep Flextray:Default:9928784,3hUlq47ov9JO7vj3jEoalP,137,no
deviated,02,IfcPipeSegment,Pipe Types:-JJ- Sprinkler:3428646,3sMlup5iT1P8XpXPhfpxIo,136,no
deviated,02,IfcWall,Basic Wall:IW31_0dB_100mm:1956917,2g5G4JcSzFTuUPJzeiSDkK,135,no
deviated,02,IfcSpaceHeater,ESG_MEEQ_HVR-ZERO-X_No-Back-Ducting:Left - Louvre Type B:15207192,2rY5pXXsr5qQTn07hYMQsT,135,no
deviated,02,IfcDuctSegment,Round Duct:Pressed Bend - Slip Joint:11738365,2ykjEHqsLAygN49lthYpaI,135,no
deviated,02,IfcDuctSegment,Flex Duct Round:Flex - Round:11737440,2ykjEHqsLAygN49lthYpoF,135,no
deviated,02,IfcPipeSegment,Pipe Types:-JJ- Sprinkler:3429406,3pV4_xRYHDnRoc1mXZ_xwp,134,no
deviated,02,IfcSpaceHeater,ESG_MEEQ_HVR-ZERO-X_No-Back-Ducting:Left - Louvre Type B:15208337,2rY5pXXsr5qQTn07hYMQaK,133,no
deviated,02,IfcSpaceHeater,ESG_MEEQ_HVR-ZERO-X_No-Back-Ducting:Left - Louvre Type B:15206980,2rY5pXXsr5qQTn07hYMQp1,132,no
deviated,02,IfcPipeSegment,Pipe Types:Steel Heating:4930658,3QnRAZ7ZHBfBOP_e7KbYww,132,no
deviated,02,IfcPipeSegment,Pipe Types:-JJ- Sprinkler:3417862,12tS2p7$5BZgMZXmZGvzZf,131,no
deviated,02,IfcPipeFitting,Victaulic-IPS-Rigid Coupling Style 07-W07-107:Standard:4171211,0R0DHe4dzFoQlypB8jMSMm,130,no
deviated,02,IfcPipeFitting,Victaulic-IPS-Rigid Coupling Style 07-W07-107:Standard:4172334,0R0DHe4dzFoQlypB8jMSfL,130,no
deviated,02,IfcPipeFitting,Tee One Run and Branch Reduced - Threaded - MI:Standard:3593919,0aVFKvzJjDYeyckxxXc5Vw,130,no
deviated,02,IfcPipeSegment,Pipe Types:-JJ- Sprinkler:3417798,12tS2p7$5BZgMZXmZGvzaf,130,no
deviated,02,IfcPipeFitting,Victaulic-IPS-Rigid Coupling Style 07-W07-107:Standard:4071272,2GhxCA_xP0QgXlKUdLIWT3,130,no
deviated,02,IfcDuctSegment,Rectangular Duct:Electrical Trunking:13437278,2Sycqqmqn09hAlRUzKU6x0,130,no
deviated,02,IfcPipeFitting,Cross - Threaded - MI:Standard:3418796,2hDUvQ0aL08h5aw6fqGtpr,130,no
deviated,02,IfcPipeFitting,Tee One Run and Branch Reduced - Threaded - MI:Standard:3418764,2hDUvQ0aL08h5aw6fqGtpL,130,no
deviated,02,IfcSpaceHeater,ESG_MEEQ_HVR-ZERO-X_No-Back-Ducting:Left - Louvre Type B:15207195,2rY5pXXsr5qQTn07hYMQsU,130,no
deviated,02,IfcSpaceHeater,ESG_MEEQ_HVR-ZERO-X_No-Back-Ducting:Left - Louvre Type B:15208339,2rY5pXXsr5qQTn07hYMQaM,130,no
deviated,02,IfcPipeSegment,Pipe Types:Copper Domestics:11752846,2ykjEHqsLAygN49lthYt1X,130,no
deviated,02,IfcPipeFitting,Tee One Run and Branch Reduced - Threaded - MI:Standard:3428995,3sMlup5iT1P8XpXPhfpxSN,130,no
deviated,02,IfcBuildingElementProxy,ESG_GenericModels_BW OPENING WALL:BW OPENING WALL:12923404,0uEvEBCpLEYQNRPxLlfCCK,130,no
deviated,02,IfcDuctSilencer,ESG_DuctAccessories_RoundVolumeControlDamper1:Standard 2:11738364,2ykjEHqsLAygN49lthYpaJ,129,no
deviated,02,IfcPipeFitting,Victaulic-IPS-Rigid Coupling Style 07-W07-107:Standard:3785114,3K5Em3PkvFn9aTtfZxKntf,128,no
deviated,02,IfcPipeSegment,Pipe Types:-JJ- Sprinkler:3426132,0Km9QgkUj4Suq4NHKhFQor,127,no
deviated,02,IfcPipeFitting,Victaulic-IPS-Rigid Coupling Style 07-W07-107:Standard:4171068,0R0DHe4dzFoQlypB8jMSL7,127,no
deviated,02,IfcDuctFitting,Duct Branch -Round Shoe Branch - Slip Joint:Standard:13652558,2GOonHucLFHg7SewT2NDus,126,no
deviated,02,IfcSpaceHeater,ESG_MEEQ_HVR-ZERO-X_No-Back-Ducting:Left - Louvre Type B:15208342,2rY5pXXsr5qQTn07hYMQaJ,126,no
deviated,02,IfcPipeFitting,Victaulic-IPS-Rigid Coupling Style 07-W07-107:Standard:3785112,3K5Em3PkvFn9aTtfZxKnth,126,no
deviated,02,IfcBuildingElementProxy,ESG_GenericModels_BW OPENING WALL:BW OPENING WALL:12995118,2t2HuskvLFx85KpPsynZ0M,126,no
deviated,02,IfcPipeFitting,Victaulic-IPS-Rigid Coupling Style 07-W07-107:Standard:4171066,0R0DHe4dzFoQlypB8jMSL1,125,no
deviated,02,IfcDuctFitting,Duct Branch -Round Shoe Branch - Slip Joint:Standard:11763863,2ykjEHqsLAygN49lthYwLu,125,no
deviated,02,IfcPipeSegment,Pipe Types:-JJ- Sprinkler:3785093,3K5Em3PkvFn9aTtfZxKnts,125,no
deviated,02,IfcPipeFitting,Victaulic-IPS-Rigid Coupling Style 07-W07-107:Standard:3590099,3ZwXn8dd9AvumEkMqJNt3m,125,no
deviated,02,IfcBuildingElementProxy,ESG_GenericModels_BW OPENING:BW OPENING:8319780,1yv$wxy$vE1AoGidGpvzL1,124,no
deviated,02,IfcBuildingElementProxy,ESG_GenericModels_BW OPENING WALL:BW OPENING WALL:12957901,0Raz0Uwr540RGuIYlypVVU,124,no
deviated,02,IfcBuildingElementProxy,ESG_GenericModels_BW OPENING WALL:BW OPENING WALL:13441715,3s6fxzzk9AIwGs8nLLWUnf,124,no
deviated,02,IfcBuildingElementProxy,ESG_GenericModels_BW OPENING WALL:BW OPENING WALL:12993165,2t2HuskvLFx85KpPsynaRO,123,no
deviated,02,IfcWall,Basic Wall:IW01_40dB_102mm:2393768,1gvPC$JYr78uOiCnGyZ2bf,122,no
deviated,02,IfcDuctSegment,Round Duct:Pressed Bend - Slip Joint:11766291,2ykjEHqsLAygN49lthYw$y,122,no
deviated,02,IfcWall,Basic Wall:IW30_0dB_85mm:1171787,3RkHgAvGj8oR7ad60KgCe0,122,no
deviated,02,IfcPipeSegment,Pipe Types:-JJ- Sprinkler:3590073,3ZwXn8dd9AvumEkMqJNt2Q,122,no
deviated,02,IfcDuctSegment,Round Duct:Pressed Bend - Slip Joint:12708740,2GJYeiVFr80xeIGkK75EjZ,121,no
deviated,02,IfcDuctSegment,Rectangular Duct:Electrical Trunking:9911731,09A9KbM9z4DOWIOWMUs3KR,120,no
deviated,02,IfcPipeFitting,AGL_PipeFitting_3BossBranchSwept:Type 301:12778487,0im$V8ptHD8ATqCrIyVL8r,120,no
